user_id,Cluster
20834,Cluster 1
20835,Cluster 4
20838,Cluster 4
20840,Cluster 1
20841,Cluster 1
20842,Cluster 5
20843,Cluster 4
20844,Cluster 1
20845,Cluster 1
20846,Cluster 4
20848,Cluster 1
20849,Cluster 1
20850,Cluster 1
20853,Cluster 1
20854,Cluster 3
20856,Cluster 1
20859,Cluster 1
20860,Cluster 1
20862,Cluster 4
20863,Cluster 1
20869,Cluster 4
20873,Cluster 4
20874,Cluster 1
20876,Cluster 1
20878,Cluster 1
20883,Cluster 1
20885,Cluster 4
20886,Cluster 1
20887,Cluster 5
20888,Cluster 1
20890,Cluster 1
20891,Cluster 3
20892,Cluster 4
20893,Cluster 1
20897,Cluster 4
20898,Cluster 5
20899,Cluster 1
20900,Cluster 3
20901,Cluster 4
20904,Cluster 1
20906,Cluster 5
20907,Cluster 4
20908,Cluster 1
20909,Cluster 4
20911,Cluster 1
20919,Cluster 1
20921,Cluster 1
20922,Cluster 4
20924,Cluster 1
20925,Cluster 1
20928,Cluster 1
20930,Cluster 4
20935,Cluster 1
20937,Cluster 1
20939,Cluster 4
20940,Cluster 1
20943,Cluster 4
20944,Cluster 5
20949,Cluster 4
20951,Cluster 1
20954,Cluster 4
20955,Cluster 1
20958,Cluster 1
20961,Cluster 1
20963,Cluster 4
20964,Cluster 1
20965,Cluster 5
20966,Cluster 4
20968,Cluster 4
20969,Cluster 1
20970,Cluster 1
20972,Cluster 4
20973,Cluster 4
20974,Cluster 3
20977,Cluster 4
20978,Cluster 5
20982,Cluster 1
20985,Cluster 1
20986,Cluster 1
20989,Cluster 1
20993,Cluster 1
20995,Cluster 1
20996,Cluster 1
20997,Cluster 3
20998,Cluster 4
21000,Cluster 3
21002,Cluster 4
21003,Cluster 4
21006,Cluster 1
21008,Cluster 2
21010,Cluster 4
21012,Cluster 2
21014,Cluster 1
21018,Cluster 1
21019,Cluster 4
21020,Cluster 4
21021,Cluster 4
21024,Cluster 3
21025,Cluster 4
21026,Cluster 1
21027,Cluster 4
21029,Cluster 1
21030,Cluster 4
21031,Cluster 1
21038,Cluster 1
21039,Cluster 1
21040,Cluster 1
21043,Cluster 4
21044,Cluster 1
21045,Cluster 1
21046,Cluster 1
21050,Cluster 1
21053,Cluster 1
21059,Cluster 5
21060,Cluster 4
21061,Cluster 4
21064,Cluster 1
21065,Cluster 1
21068,Cluster 1
21072,Cluster 1
21073,Cluster 1
21075,Cluster 1
21078,Cluster 1
21079,Cluster 4
21088,Cluster 1
21095,Cluster 3
21096,Cluster 4
21100,Cluster 1
21101,Cluster 1
21102,Cluster 1
21104,Cluster 4
21107,Cluster 1
21108,Cluster 1
21109,Cluster 3
21111,Cluster 2
21113,Cluster 1
21114,Cluster 1
21115,Cluster 1
21117,Cluster 1
21118,Cluster 1
21119,Cluster 1
21120,Cluster 1
21121,Cluster 1
21122,Cluster 4
21126,Cluster 1
21134,Cluster 5
21137,Cluster 1
21138,Cluster 1
21142,Cluster 1
21144,Cluster 4
21145,Cluster 4
21149,Cluster 1
21150,Cluster 1
21151,Cluster 1
21152,Cluster 4
21154,Cluster 5
21155,Cluster 1
21156,Cluster 4
21157,Cluster 1
21158,Cluster 4
21160,Cluster 1
21161,Cluster 1
21163,Cluster 4
21164,Cluster 1
21165,Cluster 1
21166,Cluster 1
21167,Cluster 5
21168,Cluster 1
21171,Cluster 3
21173,Cluster 1
21174,Cluster 1
21175,Cluster 1
21177,Cluster 1
21180,Cluster 1
21181,Cluster 1
21183,Cluster 1
21185,Cluster 1
21186,Cluster 1
21187,Cluster 5
21191,Cluster 4
21192,Cluster 4
21193,Cluster 1
21194,Cluster 1
21197,Cluster 4
21198,Cluster 1
21201,Cluster 1
21204,Cluster 1
21205,Cluster 1
21207,Cluster 1
21213,Cluster 4
21216,Cluster 1
21218,Cluster 1
21219,Cluster 3
21220,Cluster 1
21222,Cluster 1
21224,Cluster 1
21227,Cluster 5
21228,Cluster 1
21231,Cluster 1
21232,Cluster 4
21233,Cluster 1
21234,Cluster 5
21237,Cluster 5
21240,Cluster 4
21245,Cluster 4
21246,Cluster 4
21249,Cluster 4
21250,Cluster 1
21251,Cluster 4
21253,Cluster 4
21255,Cluster 1
21257,Cluster 4
21259,Cluster 5
21260,Cluster 1
21261,Cluster 1
21262,Cluster 5
21265,Cluster 1
21267,Cluster 1
21273,Cluster 1
21274,Cluster 1
21277,Cluster 3
21283,Cluster 1
21284,Cluster 5
21285,Cluster 1
21288,Cluster 3
21291,Cluster 1
21296,Cluster 1
21297,Cluster 1
21301,Cluster 4
21305,Cluster 1
21306,Cluster 1
21308,Cluster 1
21311,Cluster 3
21312,Cluster 1
21313,Cluster 5
21314,Cluster 1
21317,Cluster 1
21318,Cluster 1
21320,Cluster 1
21321,Cluster 3
21322,Cluster 1
21323,Cluster 1
21325,Cluster 1
21327,Cluster 4
21328,Cluster 1
21332,Cluster 3
21333,Cluster 1
21334,Cluster 1
21335,Cluster 2
21336,Cluster 4
21338,Cluster 4
21339,Cluster 1
21341,Cluster 1
21342,Cluster 1
21343,Cluster 5
21346,Cluster 5
21347,Cluster 1
21349,Cluster 4
21350,Cluster 1
21355,Cluster 5
21356,Cluster 1
21359,Cluster 1
21362,Cluster 1
21364,Cluster 5
21365,Cluster 1
21366,Cluster 1
21367,Cluster 1
21368,Cluster 1
21374,Cluster 4
21375,Cluster 4
21378,Cluster 1
21380,Cluster 1
21381,Cluster 1
21384,Cluster 4
21386,Cluster 3
21389,Cluster 4
21390,Cluster 1
21391,Cluster 1
21392,Cluster 1
21395,Cluster 1
21396,Cluster 1
21397,Cluster 4
21399,Cluster 4
21400,Cluster 3
21402,Cluster 4
21405,Cluster 1
21407,Cluster 4
21408,Cluster 1
21411,Cluster 1
21412,Cluster 1
21413,Cluster 1
21414,Cluster 1
21417,Cluster 1
21421,Cluster 3
21422,Cluster 4
21423,Cluster 1
21426,Cluster 1
21434,Cluster 1
21435,Cluster 4
21436,Cluster 4
21438,Cluster 1
21439,Cluster 4
21441,Cluster 1
21443,Cluster 1
21444,Cluster 4
21450,Cluster 1
21451,Cluster 2
21452,Cluster 1
21454,Cluster 1
21455,Cluster 4
21456,Cluster 1
21459,Cluster 1
21460,Cluster 4
21461,Cluster 4
21462,Cluster 4
21463,Cluster 3
21464,Cluster 4
21465,Cluster 4
21467,Cluster 1
21468,Cluster 4
21469,Cluster 3
21470,Cluster 1
21471,Cluster 2
21474,Cluster 4
21475,Cluster 5
21478,Cluster 1
21480,Cluster 4
21487,Cluster 1
21489,Cluster 1
21493,Cluster 1
21494,Cluster 4
21495,Cluster 4
21497,Cluster 4
21500,Cluster 1
21501,Cluster 1
21502,Cluster 4
21504,Cluster 1
21506,Cluster 4
21507,Cluster 4
21509,Cluster 5
21510,Cluster 1
21511,Cluster 4
21513,Cluster 5
21514,Cluster 1
21516,Cluster 2
21517,Cluster 1
21521,Cluster 1
21522,Cluster 3
21523,Cluster 1
21524,Cluster 1
21528,Cluster 1
21534,Cluster 1
21535,Cluster 1
21536,Cluster 1
21537,Cluster 1
21539,Cluster 4
21541,Cluster 1
21542,Cluster 1
21544,Cluster 1
21546,Cluster 1
21550,Cluster 1
21551,Cluster 3
21552,Cluster 1
21553,Cluster 3
21554,Cluster 4
21557,Cluster 4
21559,Cluster 1
21561,Cluster 1
21562,Cluster 1
21563,Cluster 4
21566,Cluster 1
21569,Cluster 4
21570,Cluster 1
21571,Cluster 1
21572,Cluster 4
21574,Cluster 1
21575,Cluster 1
21578,Cluster 4
21580,Cluster 4
21581,Cluster 3
21582,Cluster 5
21584,Cluster 1
21585,Cluster 4
21586,Cluster 1
21587,Cluster 1
21588,Cluster 1
21589,Cluster 4
21591,Cluster 1
21592,Cluster 4
21594,Cluster 1
21595,Cluster 1
21597,Cluster 4
21598,Cluster 1
21600,Cluster 1
21604,Cluster 1
21605,Cluster 4
21606,Cluster 1
21607,Cluster 4
21609,Cluster 1
21611,Cluster 1
21612,Cluster 1
21616,Cluster 5
21617,Cluster 4
21618,Cluster 5
21620,Cluster 1
21624,Cluster 1
21625,Cluster 4
21626,Cluster 3
21627,Cluster 1
21629,Cluster 5
21632,Cluster 5
21633,Cluster 1
21634,Cluster 4
21637,Cluster 4
21641,Cluster 1
21642,Cluster 1
21643,Cluster 4
21644,Cluster 1
21645,Cluster 4
21646,Cluster 1
21647,Cluster 5
21648,Cluster 1
21649,Cluster 3
21651,Cluster 2
21652,Cluster 4
21653,Cluster 4
21654,Cluster 1
21657,Cluster 4
21659,Cluster 1
21662,Cluster 4
21664,Cluster 1
21666,Cluster 5
21667,Cluster 1
21668,Cluster 1
21669,Cluster 1
21671,Cluster 1
21672,Cluster 4
21675,Cluster 3
21677,Cluster 4
21679,Cluster 4
21680,Cluster 4
21682,Cluster 4
21684,Cluster 1
21686,Cluster 4
21689,Cluster 1
21691,Cluster 1
21692,Cluster 4
21693,Cluster 4
21695,Cluster 4
21696,Cluster 1
21697,Cluster 1
21698,Cluster 1
21700,Cluster 1
21701,Cluster 1
21703,Cluster 4
21704,Cluster 1
21705,Cluster 3
21706,Cluster 1
21707,Cluster 3
21711,Cluster 4
21713,Cluster 1
21715,Cluster 1
21717,Cluster 5
21718,Cluster 4
21719,Cluster 4
21722,Cluster 1
21723,Cluster 1
21727,Cluster 4
21729,Cluster 4
21730,Cluster 1
21732,Cluster 4
21734,Cluster 1
21736,Cluster 1
21740,Cluster 1
21743,Cluster 1
21744,Cluster 4
21748,Cluster 2
21750,Cluster 1
21752,Cluster 1
21756,Cluster 4
21757,Cluster 4
21759,Cluster 1
21760,Cluster 4
21762,Cluster 5
21763,Cluster 1
21765,Cluster 4
21766,Cluster 4
21767,Cluster 1
21770,Cluster 4
21773,Cluster 1
21774,Cluster 4
21775,Cluster 5
21776,Cluster 1
21777,Cluster 1
21780,Cluster 1
21781,Cluster 1
21782,Cluster 3
21783,Cluster 1
21785,Cluster 1
21786,Cluster 5
21787,Cluster 5
21788,Cluster 1
21789,Cluster 1
21790,Cluster 1
21791,Cluster 4
21792,Cluster 4
21794,Cluster 1
21796,Cluster 1
21797,Cluster 1
21799,Cluster 4
21801,Cluster 4
21806,Cluster 4
21809,Cluster 1
21812,Cluster 4
21816,Cluster 1
21818,Cluster 1
21819,Cluster 1
21820,Cluster 1
21821,Cluster 5
21823,Cluster 4
21824,Cluster 4
21826,Cluster 4
21828,Cluster 4
21829,Cluster 1
21830,Cluster 1
21832,Cluster 4
21835,Cluster 1
21836,Cluster 1
21837,Cluster 4
21840,Cluster 3
21843,Cluster 1
21844,Cluster 1
21846,Cluster 1
21848,Cluster 1
21849,Cluster 1
21852,Cluster 1
21853,Cluster 1
21854,Cluster 5
21855,Cluster 4
21856,Cluster 1
21857,Cluster 1
21862,Cluster 1
21865,Cluster 1
21866,Cluster 5
21868,Cluster 1
21873,Cluster 3
21876,Cluster 1
21879,Cluster 1
21880,Cluster 5
21881,Cluster 4
21882,Cluster 5
21883,Cluster 1
21884,Cluster 4
21886,Cluster 4
21887,Cluster 1
21888,Cluster 1
21890,Cluster 1
21891,Cluster 1
21892,Cluster 4
21894,Cluster 1
21895,Cluster 1
21896,Cluster 4
21899,Cluster 1
21900,Cluster 4
21901,Cluster 4
21905,Cluster 4
21910,Cluster 1
21912,Cluster 1
21915,Cluster 1
21916,Cluster 1
21917,Cluster 1
21919,Cluster 4
21920,Cluster 1
21921,Cluster 1
21922,Cluster 1
21923,Cluster 1
21924,Cluster 5
21928,Cluster 4
21929,Cluster 4
21931,Cluster 2
21935,Cluster 5
21936,Cluster 1
21938,Cluster 1
21939,Cluster 1
21942,Cluster 5
21944,Cluster 5
21946,Cluster 5
21949,Cluster 1
21950,Cluster 1
21951,Cluster 1
21952,Cluster 1
21954,Cluster 1
21955,Cluster 1
21956,Cluster 1
21957,Cluster 1
21958,Cluster 4
21961,Cluster 1
21964,Cluster 1
21965,Cluster 4
21968,Cluster 1
21970,Cluster 1
21974,Cluster 5
21975,Cluster 5
21981,Cluster 1
21985,Cluster 1
21986,Cluster 1
21987,Cluster 5
21990,Cluster 1
21991,Cluster 5
21996,Cluster 1
21997,Cluster 1
21999,Cluster 3
22005,Cluster 1
22006,Cluster 5
22007,Cluster 1
22008,Cluster 1
22010,Cluster 4
22013,Cluster 1
22016,Cluster 1
22017,Cluster 5
22018,Cluster 4
22019,Cluster 1
22021,Cluster 1
22025,Cluster 4
22028,Cluster 1
22031,Cluster 1
22032,Cluster 1
22033,Cluster 5
22034,Cluster 1
22035,Cluster 3
22036,Cluster 1
22037,Cluster 4
22038,Cluster 4
22040,Cluster 1
22042,Cluster 1
22043,Cluster 1
22044,Cluster 4
22046,Cluster 1
22047,Cluster 1
22053,Cluster 4
22055,Cluster 5
22058,Cluster 4
22063,Cluster 5
22068,Cluster 1
22069,Cluster 4
22070,Cluster 4
22073,Cluster 1
22075,Cluster 5
22076,Cluster 1
22077,Cluster 4
22078,Cluster 1
22079,Cluster 4
22081,Cluster 4
22082,Cluster 1
22091,Cluster 4
22094,Cluster 1
22095,Cluster 4
22097,Cluster 3
22098,Cluster 1
22102,Cluster 1
22104,Cluster 1
22106,Cluster 1
22109,Cluster 1
22110,Cluster 1
22111,Cluster 4
22112,Cluster 4
22114,Cluster 4
22115,Cluster 1
22116,Cluster 4
22117,Cluster 1
22120,Cluster 1
22121,Cluster 4
22122,Cluster 1
22123,Cluster 1
22126,Cluster 4
22129,Cluster 1
22130,Cluster 1
22133,Cluster 1
22134,Cluster 1
22135,Cluster 4
22138,Cluster 3
22142,Cluster 1
22145,Cluster 5
22146,Cluster 3
22150,Cluster 5
22151,Cluster 1
22152,Cluster 4
22153,Cluster 1
22157,Cluster 1
22158,Cluster 4
22162,Cluster 1
22163,Cluster 1
22165,Cluster 1
22167,Cluster 5
22168,Cluster 1
22169,Cluster 5
22170,Cluster 4
22172,Cluster 5
22174,Cluster 1
22175,Cluster 1
22178,Cluster 1
22180,Cluster 1
22181,Cluster 1
22184,Cluster 1
22185,Cluster 5
22187,Cluster 1
22188,Cluster 5
22194,Cluster 1
22195,Cluster 1
22196,Cluster 1
22198,Cluster 1
22199,Cluster 1
22202,Cluster 4
22203,Cluster 1
22205,Cluster 4
22206,Cluster 3
22208,Cluster 4
22209,Cluster 5
22210,Cluster 1
22212,Cluster 1
22213,Cluster 4
22216,Cluster 1
22218,Cluster 4
22221,Cluster 4
22222,Cluster 1
22224,Cluster 1
22229,Cluster 1
22230,Cluster 1
22232,Cluster 4
22236,Cluster 1
22243,Cluster 2
22244,Cluster 1
22249,Cluster 1
22250,Cluster 3
22251,Cluster 1
22254,Cluster 5
22256,Cluster 1
22257,Cluster 1
22259,Cluster 4
22263,Cluster 1
22264,Cluster 4
22266,Cluster 1
22267,Cluster 4
22268,Cluster 3
22269,Cluster 1
22271,Cluster 1
22273,Cluster 2
22274,Cluster 1
22275,Cluster 4
22276,Cluster 1
22277,Cluster 1
22278,Cluster 1
22279,Cluster 1
22282,Cluster 4
22283,Cluster 1
22285,Cluster 4
22286,Cluster 4
22288,Cluster 4
22289,Cluster 1
22291,Cluster 4
22292,Cluster 5
22294,Cluster 4
22297,Cluster 1
22299,Cluster 1
22301,Cluster 1
22302,Cluster 3
22304,Cluster 4
22305,Cluster 1
22308,Cluster 5
22309,Cluster 4
22311,Cluster 5
22312,Cluster 1
22313,Cluster 1
22317,Cluster 1
22319,Cluster 4
22320,Cluster 1
22322,Cluster 1
22324,Cluster 5
22325,Cluster 3
22326,Cluster 5
22328,Cluster 1
22329,Cluster 1
22330,Cluster 1
22331,Cluster 4
22333,Cluster 4
22334,Cluster 4
22336,Cluster 1
22337,Cluster 1
22339,Cluster 1
22341,Cluster 1
22342,Cluster 1
22344,Cluster 1
22346,Cluster 3
22347,Cluster 2
22349,Cluster 1
22353,Cluster 1
22354,Cluster 4
22357,Cluster 1
22358,Cluster 3
22359,Cluster 1
22360,Cluster 4
22362,Cluster 1
22363,Cluster 1
22364,Cluster 1
22365,Cluster 1
22367,Cluster 1
22368,Cluster 4
22369,Cluster 4
22370,Cluster 1
22372,Cluster 1
22373,Cluster 3
22375,Cluster 5
22376,Cluster 1
22377,Cluster 5
22379,Cluster 1
22385,Cluster 1
22386,Cluster 1
22387,Cluster 1
22388,Cluster 4
22389,Cluster 4
22390,Cluster 1
22391,Cluster 4
22393,Cluster 1
22394,Cluster 1
22395,Cluster 4
22396,Cluster 4
22397,Cluster 1
22401,Cluster 4
22402,Cluster 3
22403,Cluster 1
22404,Cluster 1
22405,Cluster 1
22408,Cluster 1
22409,Cluster 1
22410,Cluster 3
22412,Cluster 1
22413,Cluster 5
22414,Cluster 4
22416,Cluster 4
22418,Cluster 1
22419,Cluster 1
22420,Cluster 5
22425,Cluster 1
22426,Cluster 1
22428,Cluster 4
22431,Cluster 1
22433,Cluster 4
22434,Cluster 1
22436,Cluster 1
22437,Cluster 1
22440,Cluster 2
22441,Cluster 4
22447,Cluster 5
22451,Cluster 3
22452,Cluster 1
22453,Cluster 1
22454,Cluster 1
22457,Cluster 1
22458,Cluster 4
22459,Cluster 4
22460,Cluster 1
22461,Cluster 4
22463,Cluster 4
22464,Cluster 1
22466,Cluster 4
22468,Cluster 1
22469,Cluster 1
22472,Cluster 4
22474,Cluster 5
22478,Cluster 1
22482,Cluster 3
22486,Cluster 4
22487,Cluster 1
22488,Cluster 5
22490,Cluster 3
22495,Cluster 5
22496,Cluster 1
22498,Cluster 5
22499,Cluster 1
22502,Cluster 1
22503,Cluster 1
22504,Cluster 3
22505,Cluster 4
22506,Cluster 5
22507,Cluster 1
22508,Cluster 1
22510,Cluster 4
22512,Cluster 1
22513,Cluster 1
22514,Cluster 1
22517,Cluster 5
22518,Cluster 4
22519,Cluster 1
22520,Cluster 5
22521,Cluster 1
22522,Cluster 1
22524,Cluster 5
22525,Cluster 1
22526,Cluster 4
22528,Cluster 1
22531,Cluster 4
22532,Cluster 1
22533,Cluster 1
22534,Cluster 5
22535,Cluster 4
22537,Cluster 4
22538,Cluster 4
22539,Cluster 1
22540,Cluster 5
22541,Cluster 1
22542,Cluster 3
22543,Cluster 2
22544,Cluster 1
22546,Cluster 5
22547,Cluster 1
22553,Cluster 1
22554,Cluster 1
22555,Cluster 1
22556,Cluster 1
22557,Cluster 1
22558,Cluster 1
22559,Cluster 1
22560,Cluster 2
22561,Cluster 1
22564,Cluster 1
22565,Cluster 1
22566,Cluster 1
22568,Cluster 1
22570,Cluster 1
22571,Cluster 1
22572,Cluster 1
22573,Cluster 4
22574,Cluster 1
22576,Cluster 1
22578,Cluster 1
22581,Cluster 1
22582,Cluster 5
22583,Cluster 4
22588,Cluster 3
22590,Cluster 1
22591,Cluster 1
22592,Cluster 1
22593,Cluster 2
22599,Cluster 3
22600,Cluster 1
22603,Cluster 4
22604,Cluster 1
22606,Cluster 4
22607,Cluster 1
22610,Cluster 1
22614,Cluster 4
22615,Cluster 1
22616,Cluster 4
22617,Cluster 4
22618,Cluster 1
22619,Cluster 5
22621,Cluster 1
22624,Cluster 1
22626,Cluster 4
22627,Cluster 4
22628,Cluster 1
22630,Cluster 1
22632,Cluster 4
22637,Cluster 1
22640,Cluster 3
22641,Cluster 1
22642,Cluster 1
22643,Cluster 1
22646,Cluster 3
22647,Cluster 4
22650,Cluster 1
22652,Cluster 1
22654,Cluster 4
22655,Cluster 5
22656,Cluster 4
22657,Cluster 1
22658,Cluster 1
22659,Cluster 1
22660,Cluster 1
22661,Cluster 4
22662,Cluster 1
22663,Cluster 1
22664,Cluster 5
22665,Cluster 2
22667,Cluster 1
22668,Cluster 1
22669,Cluster 2
22671,Cluster 1
22672,Cluster 1
22673,Cluster 1
22674,Cluster 5
22675,Cluster 4
22677,Cluster 1
22678,Cluster 5
22680,Cluster 1
22683,Cluster 4
22686,Cluster 1
22689,Cluster 4
22691,Cluster 1
22694,Cluster 1
22695,Cluster 3
22696,Cluster 4
22697,Cluster 1
22698,Cluster 1
22699,Cluster 1
22700,Cluster 1
22701,Cluster 1
22702,Cluster 5
22703,Cluster 4
22706,Cluster 1
22709,Cluster 1
22713,Cluster 4
22716,Cluster 1
22720,Cluster 3
22721,Cluster 4
22722,Cluster 1
22723,Cluster 1
22727,Cluster 4
22728,Cluster 1
22729,Cluster 1
22730,Cluster 1
22731,Cluster 4
22733,Cluster 1
22734,Cluster 1
22735,Cluster 4
22736,Cluster 4
22738,Cluster 1
22739,Cluster 1
22742,Cluster 4
22745,Cluster 1
22747,Cluster 5
22751,Cluster 1
22753,Cluster 1
22754,Cluster 1
22756,Cluster 1
22758,Cluster 1
22760,Cluster 1
22761,Cluster 3
22762,Cluster 4
22765,Cluster 1
22767,Cluster 5
22771,Cluster 4
22772,Cluster 1
22774,Cluster 1
22775,Cluster 5
22777,Cluster 1
22778,Cluster 5
22779,Cluster 1
22781,Cluster 3
22782,Cluster 1
22785,Cluster 1
22787,Cluster 1
22788,Cluster 1
22791,Cluster 1
22793,Cluster 1
22795,Cluster 2
22797,Cluster 1
22798,Cluster 5
22800,Cluster 1
22801,Cluster 1
22802,Cluster 1
22803,Cluster 1
22808,Cluster 4
22815,Cluster 4
22817,Cluster 5
22818,Cluster 1
22819,Cluster 1
22820,Cluster 1
22823,Cluster 1
22824,Cluster 3
22826,Cluster 4
22827,Cluster 1
22829,Cluster 1
22831,Cluster 1
22834,Cluster 4
22835,Cluster 4
22836,Cluster 3
22837,Cluster 1
22838,Cluster 1
22839,Cluster 1
22842,Cluster 4
22843,Cluster 4
22845,Cluster 1
22849,Cluster 1
22850,Cluster 1
22852,Cluster 1
22854,Cluster 1
22856,Cluster 1
22858,Cluster 1
22860,Cluster 5
22861,Cluster 1
22863,Cluster 1
22865,Cluster 1
22867,Cluster 1
22869,Cluster 1
22873,Cluster 1
22874,Cluster 4
22875,Cluster 3
22876,Cluster 3
22880,Cluster 5
22881,Cluster 4
22883,Cluster 1
22885,Cluster 1
22887,Cluster 1
22888,Cluster 5
22890,Cluster 1
22891,Cluster 1
22893,Cluster 1
22894,Cluster 4
22899,Cluster 1
22901,Cluster 4
22902,Cluster 1
22903,Cluster 5
22908,Cluster 1
22909,Cluster 2
22911,Cluster 1
22913,Cluster 4
22914,Cluster 5
22916,Cluster 1
22917,Cluster 1
22919,Cluster 4
22921,Cluster 1
22922,Cluster 1
22923,Cluster 5
22925,Cluster 1
22926,Cluster 4
22927,Cluster 1
22929,Cluster 2
22930,Cluster 1
22931,Cluster 1
22932,Cluster 3
22933,Cluster 1
22937,Cluster 5
22938,Cluster 1
22940,Cluster 1
22948,Cluster 1
22949,Cluster 1
22951,Cluster 1
22952,Cluster 1
22953,Cluster 1
22955,Cluster 4
22958,Cluster 1
22959,Cluster 1
22962,Cluster 1
22963,Cluster 5
22964,Cluster 4
22966,Cluster 1
22967,Cluster 1
22969,Cluster 4
22970,Cluster 4
22971,Cluster 1
22972,Cluster 1
22974,Cluster 4
22977,Cluster 1
22980,Cluster 1
22981,Cluster 1
22983,Cluster 4
22984,Cluster 1
22986,Cluster 3
22987,Cluster 1
22989,Cluster 1
22992,Cluster 1
22993,Cluster 1
22995,Cluster 1
22996,Cluster 3
22997,Cluster 4
22999,Cluster 1
23000,Cluster 1
23002,Cluster 1
23003,Cluster 1
23005,Cluster 1
23007,Cluster 5
23010,Cluster 1
23011,Cluster 4
23012,Cluster 1
23014,Cluster 4
23015,Cluster 1
23016,Cluster 1
23018,Cluster 4
23022,Cluster 4
23023,Cluster 2
23024,Cluster 4
23028,Cluster 1
23029,Cluster 2
23033,Cluster 4
23034,Cluster 4
23036,Cluster 5
23037,Cluster 1
23039,Cluster 1
23042,Cluster 1
23044,Cluster 4
23045,Cluster 4
23046,Cluster 1
23047,Cluster 3
23048,Cluster 1
23053,Cluster 4
23054,Cluster 5
23056,Cluster 1
23057,Cluster 1
23061,Cluster 4
23066,Cluster 4
23067,Cluster 4
23068,Cluster 4
23072,Cluster 4
23073,Cluster 1
23074,Cluster 4
23075,Cluster 4
23076,Cluster 1
23077,Cluster 1
23078,Cluster 1
23081,Cluster 1
23082,Cluster 1
23087,Cluster 4
23089,Cluster 1
23092,Cluster 5
23095,Cluster 5
23096,Cluster 1
23099,Cluster 5
23100,Cluster 1
23101,Cluster 1
23103,Cluster 1
23106,Cluster 1
23107,Cluster 4
23108,Cluster 1
23109,Cluster 4
23111,Cluster 4
23115,Cluster 1
23116,Cluster 1
23117,Cluster 1
23120,Cluster 4
23122,Cluster 1
23125,Cluster 1
23126,Cluster 4
23127,Cluster 1
23129,Cluster 4
23135,Cluster 1
23136,Cluster 1
23137,Cluster 4
23138,Cluster 1
23139,Cluster 3
23140,Cluster 2
23142,Cluster 5
23144,Cluster 4
23153,Cluster 4
23155,Cluster 1
23159,Cluster 1
23163,Cluster 1
23164,Cluster 5
23165,Cluster 5
